0.0153707	24325.5
0.0154204	24323.4
0.0154701	24321.1
0.0155198	24318.5
0.0155695	24315.6
0.0156191	24312.5
0.0156688	24309.2
0.0157185	24305.6
0.0157682	24301.7
0.0158179	24297.6
0.0158675	24293.2
0.0158675	24293.2
0.0159205	24288.3
0.0159735	24283.1
0.0160265	24277.6
0.0160795	24271.8
0.0161325	24265.8
0.0161855	24259.4
0.0162385	24252.8
0.0162915	24245.9
0.0163445	24238.8
0.0163975	24231.4
0.0164505	24223.7
0.0165035	24215.8
0.0165565	24207.6
0.0166095	24199.1
0.0166625	24190.4
0.0167155	24181.4
0.0167685	24172.1
0.0168215	24162.6
0.0168745	24152.9
0.0169275	24142.9
0.0169275	24142.9
0.016984	24132
0.0170406	24120.7
0.0170971	24109.2
0.0171537	24097.4
0.0172102	24085.4
0.0172667	24073.1
0.0173233	24060.5
0.0173798	24047.6
0.0174363	24034.5
0.0174929	24021.1
0.0175494	24007.4
0.017606	23993.5
0.0176625	23979.3
0.017719	23964.9
0.0177756	23950.2
0.0178321	23935.3
0.0178887	23920.1
0.0179452	23904.7
0.0180017	23889
0.0180583	23873.1
0.0180583	23873.1
0.0181186	23855.9
0.0181789	23838.4
0.0182392	23820.6
0.0182995	23802.6
0.0183598	23784.3
0.0184202	23765.7
0.0184805	23746.9
0.0185408	23727.9
0.0186011	23708.6
0.0186614	23689
0.0187217	23669.2
0.0187821	23649.2
0.0188424	23628.9
0.0189027	23608.4
0.018963	23587.7
0.0190233	23566.7
0.0190836	23545.5
0.0191439	23524.1
0.0192043	23502.5
0.0192646	23480.6
0.0192646	23480.6
0.0193289	23457.1
0.0193933	23433.3
0.0194576	23409.2
0.019522	23385
0.0195863	23360.5
0.0196506	23335.7
0.019715	23310.8
0.0197793	23285.6
0.0198437	23260.2
0.019908	23234.6
0.0199724	23208.7
0.0200367	23182.6
0.0201011	23156.4
0.0201654	23129.9
0.0202297	23103.2
0.0202941	23076.2
0.0203584	23049.1
0.0204228	23021.8
0.0204871	22994.3
0.0205515	22966.6
0.0205515	22966.6
0.0206201	22936.8
0.0206888	22906.8
0.0207574	22876.6
0.020826	22846.2
0.0208947	22815.5
0.0209633	22784.7
0.021032	22753.6
0.0211006	22722.4
0.0211693	22690.9
0.0212379	22659.3
0.0213065	22627.4
0.0213752	22595.4
0.0214438	22563.2
0.0215125	22530.8
0.0215811	22498.2
0.0216498	22465.4
0.0217184	22432.4
0.021787	22399.3
0.0218557	22366
0.0219243	22332.5
0.0219976	22296.7
0.0220708	22260.6
0.022144	22224.3
0.0222172	22187.9
0.0222905	22151.3
0.0223637	22114.5
0.0224369	22077.5
0.0225102	22040.4
0.0225834	22003.1
0.0226566	21965.6
0.0227298	21928
0.0228031	21890.3
0.0228763	21852.3
0.0229495	21814.3
0.0230228	21776.1
0.023096	21737.7
0.0231692	21699.2
0.0232424	21660.6
0.0233157	21621.8
0.0233889	21582.9
0.0233889	21582.9
0.023467	21541.3
0.0235451	21499.6
0.0236233	21457.7
0.0237014	21415.6
0.0237795	21373.5
0.0238576	21331.2
0.0239357	21288.8
0.0240139	21246.3
0.024092	21203.6
0.0241701	21160.9
0.0242482	21118
0.0243263	21075
0.0244045	21031.9
0.0244826	20988.8
0.0245607	20945.5
0.0246388	20902.1
0.0247169	20858.7
0.024795	20815.2
0.0248732	20771.5
0.0249513	20727.8
0.0249513	20727.8
0.0250346	20681.1
0.025118	20634.4
0.0252013	20587.5
0.0252846	20540.5
0.025368	20493.5
0.0254513	20446.5
0.0255347	20399.3
0.025618	20352.1
0.0257013	20304.8
0.0257847	20257.5
0.025868	20210.1
0.0259514	20162.7
0.0260347	20115.2
0.026118	20067.7
0.0262014	20020.2
0.0262847	19972.6
0.026368	19925
0.0264514	19877.3
0.0265347	19829.6
0.0266181	19782
0.026707	19731.1
0.0267959	19680.1
0.0268848	19629.2
0.0269737	19578.3
0.0270626	19527.3
0.0271515	19476.4
0.0272404	19425.4
0.0273293	19374.5
0.0274182	19323.6
0.0275071	19272.7
0.027596	19221.8
0.0276849	19170.9
0.0277738	19120
0.0278627	19069.2
0.0279516	19018.4
0.0280405	18967.6
0.0281295	18916.9
0.0282184	18866.2
0.0283073	18815.6
0.0283962	18765
0.028491	18711
0.0285859	18657.2
0.0286807	18603.4
0.0287755	18549.7
0.0288704	18496
0.0289652	18442.4
0.0290601	18388.9
0.0291549	18335.5
0.0292498	18282.2
0.0293446	18228.9
0.0294395	18175.7
0.0295343	18122.7
0.0296291	18069.7
0.029724	18016.8
0.0298188	17964
0.0299137	17911.4
0.0300085	17858.8
0.0301034	17806.3
0.0301982	17754
0.0302931	17701.8
0.0303942	17646.2
0.0304954	17590.7
0.0305966	17535.4
0.0306978	17480.3
0.030799	17425.3
0.0309001	17370.4
0.0310013	17315.7
0.0311025	17261.1
0.0312037	17206.7
0.0313049	17152.5
0.031406	17098.5
0.0315072	17044.6
0.0316084	16990.8
0.0317096	16937.3
0.0318108	16883.9
0.0319119	16830.7
0.0320131	16777.7
0.0321143	16724.9
0.0322155	16672.3
0.0323167	16619.8
0.0323167	16619.8
0.0324246	16564.1
0.0325325	16508.6
0.0326405	16453.3
0.0327484	16398.2
0.0328564	16343.4
0.0329643	16288.8
0.0330722	16234.5
0.0331802	16180.3
0.0332881	16126.4
0.033396	16072.8
0.033504	16019.4
0.0336119	15966.2
0.0337199	15913.3
0.0338278	15860.6
0.0339357	15808.2
0.0340437	15756
0.0341516	15704
0.0342596	15652.4
0.0343675	15600.9
0.0344754	15549.8
0.0345906	15495.5
0.0347057	15441.4
0.0348209	15387.7
0.034936	15334.3
0.0350512	15281.2
0.0351663	15228.4
0.0352815	15175.9
0.0353966	15123.7
0.0355118	15071.8
0.0356269	15020.2
0.0357421	14968.9
0.0358572	14917.9
0.0359724	14867.2
0.0360875	14816.8
0.0362027	14766.8
0.0363178	14717.1
0.036433	14667.6
0.0365481	14618.5
0.0366633	14569.8
0.0367784	14521.3
0.0369013	14469.9
0.0370241	14419
0.037147	14368.3
0.0372698	14318.1
0.0373926	14268.2
0.0375155	14218.7
0.0376383	14169.5
0.0377612	14120.7
